generation,N_shifts,logPrior,logLik,eventRate,acceptRate
366000,2,-3.52796,-4282.56,3.68062,0.122
367000,1,-5.78317,-4306.34,1.54643,0.200667
368000,2,-1.68387,-4282.54,2.06638,0.119
369000,2,-3.92696,-4284.49,1.67432,0.136667
370000,2,-1.01236,-4282.55,1.23118,0.101
371000,2,-0.835769,-4283.08,1.10732,0.119
372000,2,-3.63276,-4283.13,1.16009,0.131333
373000,2,-3.60928,-4282.89,0.900652,0.134
374000,3,-9.59016,-4304.83,1.16083,0.231571
375000,2,-8.44909,-4283.67,1.55517,0.1305
376000,2,-2.48723,-4285.09,2.51161,0.1126
377000,2,-1.33452,-4282.34,1.47712,0.109
378000,3,-3.90613,-4258.95,2.52911,0.212889
379000,3,-5.60581,-4257.61,4.17247,0.195
380000,3,-4.73283,-4258.8,2.64139,0.183
381000,3,-2.6732,-4266.68,1.68619,0.189
382000,1,-7.10381,-4305.47,1.61072,0.227875
383000,1,-7.59854,-4304.93,1.99143,0.213
384000,1,-4.05469,-4308.18,1.04032,0.224
385000,2,-5.05036,-4282.55,2.89919,0.1352
386000,2,-4.47647,-4285.46,2.93566,0.19
387000,2,-2.64773,-4286.01,1.11878,0.13
388000,2,-2.34508,-4283.59,2.50972,0.110818
389000,2,-1.81933,-4283.01,1.86994,0.108
390000,3,-3.09175,-4257.9,2.74437,0.196556
391000,2,-0.287973,-4282.78,0.492077,0.106
392000,2,-0.112339,-4282.83,0.242112,0.123
393000,2,-1.65686,-4284.01,1.76979,0.117
394000,2,-6.76186,-4284.13,0.63175,0.145714
395000,2,-3.70082,-4283.19,3.76489,0.1065
396000,3,-3.33318,-4259.1,2.05652,0.209833
397000,2,-3.43042,-4284.41,1.11317,0.162667
398000,2,-3.78012,-4282.19,2.02571,0.105
399000,3,-4.1172,-4258.68,2.32323,0.180333
400000,3,-2.97816,-4259.59,0.509645,0.182
401000,3,-1.69461,-4261.62,1.74102,0.195
402000,3,-3.48184,-4259.72,1.32593,0.19
403000,2,-4.46988,-4282.18,1.10039,0.1268
404000,3,-5.89856,-4268.42,5.2711,0.2515
405000,3,-3.15606,-4266.92,1.59155,0.236
406000,3,-2.51147,-4259.74,2.24658,0.222
407000,3,-3.39981,-4258.77,2.98439,0.205
408000,3,-4.91408,-4256.83,4.9531,0.166
409000,2,-3.02217,-4281.67,1.23064,0.1645
410000,2,-8.04445,-4289.4,2.08926,0.239231
411000,2,-6.88807,-4290.89,0.546688,0.295
412000,3,-2.93914,-4282.92,2.40085,0.116294
413000,2,-8.00738,-4288.78,0.666911,0.2805
414000,2,-8.1157,-4294.78,3.04178,0.266
415000,2,-6.3237,-4292.62,1.85546,0.275
416000,3,-0.686894,-4263.15,0.930505,0.19325
417000,3,-4.51074,-4262.14,1.87868,0.1188
418000,3,-4.70073,-4265.23,3.99058,0.18
419000,3,-5.63112,-4263.84,2.9507,0.16
420000,3,-3.15033,-4265.24,0.474077,0.195
421000,3,-5.14776,-4266.77,1.88006,0.188
422000,3,-1.25791,-4256.83,1.10346,0.202833
423000,3,-3.08037,-4256.7,2.10157,0.194
424000,3,-5.92407,-4263.54,4.31458,0.238667
425000,3,-4.00728,-4256.97,2.7086,0.22
426000,3,-4.82167,-4258.14,3.68098,0.211
427000,3,-4.75195,-4257.47,4.49652,0.196
428000,3,-3.66893,-4262.18,1.67876,0.19
429000,3,-2.76123,-4262.21,2.51979,0.21
430000,3,-5.73105,-4269.94,2.7238,0.236636
431000,3,-3.93069,-4261.51,1.6914,0.212857
432000,3,-3.38107,-4266.51,3.17441,0.236
433000,3,-4.76072,-4259.06,3.39953,0.202
434000,3,-2.38057,-4256.81,1.04297,0.184
435000,3,-3.95845,-4267.98,1.07447,0.20025
436000,3,-3.03243,-4268.01,1.97017,0.278
437000,2,-8.92873,-4290.6,1.33096,0.271091
438000,2,-10.4518,-4289.53,0.739126,0.271
439000,2,-8.90166,-4267.85,0.936402,0.286
440000,3,-1.60558,-4258.38,0.863787,0.1925
441000,3,-4.28121,-4259.97,1.58149,0.204
442000,3,-5.6557,-4254.97,0.874292,0.287667
443000,3,-4.11215,-4254.17,1.8355,0.256
444000,5,-10.9888,-4252.09,4.01201,0.287
445000,5,-12.0513,-4257.4,3.15258,0.245667
446000,3,-3.50294,-4260.95,2.28974,0.2218
447000,3,-3.03143,-4251.84,0.843556,0.280667
448000,3,-7.88917,-4248.85,2.48792,0.282
449000,3,-6.29329,-4254.4,1.14237,0.254
450000,3,-8.07839,-4250.68,3.68107,0.351
451000,4,-5.96147,-4257.58,2.51178,0.262833
452000,4,-6.79564,-4259.03,1.32087,0.217
453000,4,-7.38724,-4260.95,2.16718,0.234
454000,3,-5.91117,-4248.53,2.25365,0.29
455000,3,-2.02174,-4257.86,1.90278,0.199214
456000,3,-3.17576,-4267.67,1.92616,0.253
457000,3,-2.85835,-4258.32,1.86582,0.204
458000,3,-4.57731,-4253.37,2.74544,0.291
459000,3,-6.12367,-4249.57,4.39892,0.315
460000,3,-3.10914,-4264.77,1.4383,0.21275
461000,3,-4.44392,-4264.37,1.84556,0.157
462000,3,-6.80087,-4264.82,3.47391,0.196
463000,3,-4.79176,-4263.88,1.48271,0.165
464000,3,-3.34347,-4266.17,0.707447,0.187
465000,3,-4.76123,-4268.38,1.73103,0.189
466000,3,-4.06094,-4272.93,2.88465,0.245
467000,3,-6.36617,-4274.72,3.48783,0.224
468000,3,-6.16804,-4268.6,2.34397,0.25
469000,5,-5.27017,-4261.62,2.61587,0.294
470000,6,-4.33601,-4255.37,2.66956,0.358
471000,4,-6.54793,-4250.44,4.85177,0.2355
472000,4,-5.39441,-4249.9,2.8431,0.333
473000,3,-3.49408,-4242.22,1.9575,0.282929
474000,5,-6.10952,-4247.98,3.34033,0.3365
475000,5,-9.65125,-4245.31,2.75052,0.302
476000,4,-2.52581,-4228.81,0.75139,0.210533
477000,4,-2.54869,-4224.63,1.5496,0.303
478000,4,-4.41719,-4223.46,2.52311,0.288
479000,4,-4.51733,-4227.37,2.71789,0.293
480000,4,-3.71013,-4251.26,2.7871,0.2915
481000,4,-6.01667,-4249.93,2.68751,0.291
482000,5,-9.06803,-4241.67,5.00662,0.288571
483000,4,-6.44049,-4229.18,1.81791,0.1867
484000,4,-4.92798,-4222.56,1.41358,0.2574
485000,5,-7.783,-4237.62,3.15079,0.285667
486000,4,-7.40623,-4251.5,3.93879,0.274
487000,4,-5.62959,-4256.42,2.97409,0.237
488000,4,-4.57325,-4220.65,1.84641,0.22425
489000,4,-3.65798,-4236.25,2.74159,0.2515
490000,4,-4.44272,-4232.44,0.882109,0.215
491000,4,-4.95394,-4231.96,2.39929,0.214
492000,4,-1.92069,-4238.92,1.37997,0.254
493000,4,-1.26878,-4232.4,0.758992,0.255
494000,4,-2.78997,-4229.97,2.23176,0.229
495000,4,-1.46323,-4232.31,0.615959,0.258
496000,4,-3.86215,-4228.6,1.60505,0.225
497000,4,-3.67738,-4231.49,1.46974,0.269
498000,4,-5.52863,-4226.22,4.46412,0.2564
499000,4,-6.57361,-4233.43,1.33842,0.229687
500000,5,-6.59235,-4227.33,3.32473,0.291
501000,4,-5.64657,-4227.55,2.82104,0.23
502000,5,-9.37775,-4235.3,3.17031,0.323
503000,4,-6.42491,-4225.94,2.02801,0.259
504000,4,-3.35949,-4218.09,2.55489,0.250167
505000,4,-5.29642,-4219.05,3.31199,0.19
506000,4,-4.02879,-4223.89,2.87056,0.216
507000,4,-4.45293,-4230.35,1.02537,0.2435
508000,4,-4.14065,-4235.11,1.40392,0.238364
509000,4,-4.16863,-4234.96,2.9567,0.248
510000,4,-3.79615,-4228.2,1.18149,0.196
511000,5,-3.25133,-4231.67,2.69815,0.282
512000,4,-7.07292,-4226.8,1.88489,0.2282
513000,5,-2.17791,-4229.45,1.50346,0.2495
514000,5,-3.32923,-4226.21,2.16923,0.28
515000,5,-2.32106,-4226.03,0.755569,0.27
516000,5,-3.54085,-4218,1.55756,0.254
517000,4,-3.4117,-4224.78,1.49281,0.241429
518000,4,-3.1266,-4220.52,1.40622,0.242
519000,4,-3.96887,-4220.83,2.26204,0.222
520000,4,-5.27167,-4224.55,2.83351,0.289
521000,4,-5.50813,-4227.57,3.6766,0.2015
522000,4,-6.10813,-4231.28,1.65786,0.2578
523000,4,-3.64744,-4224.26,3.35878,0.299667
524000,4,-2.3495,-4226.53,1.58358,0.284
525000,5,-4.49641,-4221.01,3.37267,0.296667
526000,5,-4.73246,-4223.56,4.00857,0.249
527000,4,-3.0154,-4223.98,2.63785,0.302
